x,y,anomaly,image,recon_error
-47.479065,30.465204,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0591.png,0.00083963113
-28.997643,-30.746382,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0592.png,0.0011613695
-54.01831,1.3202771,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0593.png,0.0006049596
-10.834217,-50.820217,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0594.png,0.0009312523
6.0534716,-37.220284,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0595.png,0.001244334
23.638954,27.407568,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0596.png,0.0014787639
38.402668,24.814709,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0597.png,0.0015949421
13.409746,-12.262758,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0598.png,0.001552591
49.91254,20.324774,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0599.png,0.0015079664
10.577304,22.874403,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0600.png,0.001002913
-16.211023,16.04245,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0601.png,0.0022181037
-26.860712,22.131222,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0602.png,0.0018837723
-28.987543,23.64012,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0603.png,0.0016800569
-38.496674,8.680458,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0604.png,0.0022705884
-45.785103,15.603453,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0605.png,0.0013777406
-29.609379,20.550085,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0606.png,0.0021032386
-21.707935,27.168182,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0607.png,0.0020023321
-20.532722,-29.858812,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0608.png,0.002196835
8.735706,-30.427067,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0609.png,0.0013960068
-48.578144,-6.109697,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0610.png,0.0012045013
-40.30875,35.514618,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0611.png,0.0008757457
-43.97836,-0.47858772,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0612.png,0.00092830905
0.62382954,-22.579866,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0613.png,0.0014568609
-23.635836,-27.506308,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0614.png,0.0009356417
4.4059196,-34.33308,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0615.png,0.0020400102
58.129303,7.2028017,1,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0616.png,0.0033719214
44.939003,34.01023,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0617.png,0.0024775702
5.374405,-36.598087,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0618.png,0.0013555487
53.7756,-18.412296,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0619.png,0.0013298249
51.75997,15.062125,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0620.png,0.001126897
-53.144608,8.928305,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0621.png,0.0011888221
-32.630272,-21.974146,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0622.png,0.00097123696
-50.18846,6.2826986,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0623.png,0.0006910538
-55.578888,18.287214,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0624.png,0.00076262833
3.6163805,11.308906,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0625.png,0.0011906887
4.8344927,-36.548077,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0626.png,0.0011353994
-53.962624,11.059962,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0627.png,0.0009768308
7.9995575,21.40951,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0628.png,0.0013314361
8.315254,-25.556715,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0629.png,0.0013107384
42.62557,27.249681,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0630.png,0.0014373194
-29.982054,34.85221,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0631.png,0.0010999801
-15.826528,-39.610622,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0632.png,0.0009369177
-12.136556,-42.88519,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0633.png,0.0011767161
8.5806875,-30.369625,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0634.png,0.00092369044
58.044365,6.305742,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0635.png,0.0017507097
53.875645,-23.0679,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0636.png,0.0027836256
47.17123,24.476007,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0637.png,0.002206331
58.40835,5.411408,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0638.png,0.002718749
54.06312,-25.339981,1,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0639.png,0.0049043545
57.147602,-3.0730784,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0640.png,0.0023059426
-17.086096,18.265108,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0641.png,0.0021694296
-20.16557,-28.33024,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0642.png,0.0010954286
9.4040785,-25.148136,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0643.png,0.0013054507
53.89703,-24.329714,1,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0644.png,0.0032478266
53.860428,-22.247108,1,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0645.png,0.0030263455
54.148594,-14.39422,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0646.png,0.0029489398
42.990776,26.633419,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0647.png,0.0014005834
51.40268,4.1729755,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0648.png,0.0019798484
54.036404,-24.952457,1,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0649.png,0.0040636193
52.324085,16.174244,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0650.png,0.0021140466
-19.135136,27.318974,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0651.png,0.0010424542
0.17875783,-26.559168,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0652.png,0.0015053432
-45.630054,31.860613,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0653.png,0.0006146685
-54.751358,5.265562,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0654.png,0.0007586673
-47.610985,-8.843402,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0655.png,0.0007870789
-48.901196,-7.0719957,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0656.png,0.0010381581
53.014053,13.585216,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0657.png,0.0025902265
53.014076,14.558963,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0658.png,0.002594814
53.02001,14.118185,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0659.png,0.0020516487
7.9114666,25.109068,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0660.png,0.0015475579
-16.276669,17.840345,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0661.png,0.001977422
-19.01435,25.638609,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0662.png,0.0012204865
-18.423096,26.15142,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0663.png,0.001126273
-52.259254,23.564814,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0664.png,0.0007163229
-52.518303,23.920542,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0665.png,0.00080677896
-50.353622,10.614479,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0666.png,0.0011240968
-49.036217,27.716763,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0667.png,0.0011036695
-39.85643,-18.024296,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0668.png,0.00095537014
-51.455143,8.137218,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0669.png,0.00071973883
-41.8113,32.85877,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0670.png,0.00080937624
-24.07349,31.84699,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0671.png,0.00095596624
-48.523872,27.473389,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0672.png,0.0009221314
-32.597885,35.30068,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0673.png,0.0006767043
-55.891453,17.837488,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0674.png,0.0005562745
-48.38726,-7.710543,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0675.png,0.0009043662
-44.508842,-13.963517,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0676.png,0.0010006716
53.752354,-0.06659705,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0677.png,0.0018096854
-55.305405,8.434817,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0678.png,0.0008731743
-15.262301,-39.823425,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0679.png,0.0012110373
-44.559967,-0.8092742,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0680.png,0.0008343845
-16.499407,24.037994,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0681.png,0.0009939761
-50.28473,8.532744,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0682.png,0.00076145236
-48.040253,28.914034,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0683.png,0.0006777404
8.595402,-2.5312138,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0684.png,0.0015355679
0.5996311,-23.042828,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0685.png,0.0010353212
8.090724,-1.7099242,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0686.png,0.0012812297
0.83310914,-42.784805,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0687.png,0.0011506964
12.73149,-9.772749,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0688.png,0.0011416501
-38.57901,-22.56797,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0689.png,0.0009008276
-29.52661,-29.235548,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0690.png,0.0009098461
-44.99027,33.634903,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0691.png,0.0008572752
-26.756199,-26.804338,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0692.png,0.00095937756
-54.467678,18.723408,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0693.png,0.00079730526
13.32037,-8.686011,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0694.png,0.00087427424
-55.74507,17.917755,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0695.png,0.0007993191
-12.992398,-42.430344,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0696.png,0.0015397575
-45.576595,-9.298004,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0697.png,0.0013184678
-54.281757,5.8232317,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0698.png,0.0009529191
42.238976,28.096695,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0699.png,0.0018266971
5.4175134,-35.590073,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0700.png,0.00111199
-37.47466,-22.655888,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0701.png,0.0010821345
-36.16339,5.959113,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0702.png,0.0010244669
-48.836998,19.920122,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0703.png,0.0006864936
54.755405,-8.503194,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0704.png,0.001876056
33.004597,27.695833,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0705.png,0.0016588188
15.272894,-10.70117,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0706.png,0.0015561542
7.685011,-2.4078965,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0707.png,0.002072865
7.2820673,-25.878416,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0708.png,0.0014807633
17.162245,25.97042,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0709.png,0.001209294
18.536106,-16.372837,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0710.png,0.00095489447
-40.407303,36.135826,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0711.png,0.00068514183
-41.984,28.783157,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0712.png,0.001004549
-24.23902,-33.490223,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0713.png,0.0009229837
9.9952135,-22.755718,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0714.png,0.00095005764
9.432335,-21.90272,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0715.png,0.0010884155
54.002903,-23.0832,1,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0716.png,0.0036896588
54.098972,-20.634619,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0717.png,0.0020917738
13.163571,-12.538095,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0718.png,0.0017151023
53.917263,-19.843199,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0719.png,0.002396231
9.760365,-2.0570688,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0720.png,0.001067997
-20.963129,29.4849,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0721.png,0.0006793201
-18.027067,26.729355,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0722.png,0.000837458
-36.312763,38.073727,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0723.png,0.00040340368
-54.74761,0.24317054,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0724.png,0.00033395653
0.1751483,-49.862576,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0725.png,0.00050482026
-41.600876,-27.658949,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0726.png,0.0003885689
-39.963123,-30.426386,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0727.png,0.00042880006
-5.011884,-52.81235,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0728.png,0.0005248938
16.103106,-35.35263,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0729.png,0.00054363185
-54.584038,0.3430671,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0730.png,0.00036195008
-56.726418,18.22893,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0731.png,0.0006283678
12.226431,-34.03531,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0732.png,0.0005593189
15.28911,3.1685688,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0733.png,0.00046685056
18.139027,24.226383,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0734.png,0.0005566089
47.84315,18.135178,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0735.png,0.000721285
53.710903,-24.357412,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0736.png,0.0011769617
52.39976,-17.46796,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0737.png,0.0008759112
27.017622,25.718214,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0738.png,0.0008120622
49.69755,9.962595,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0739.png,0.00078251364
-7.9267116,-52.999115,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0740.png,0.0005040283
-44.805916,35.026474,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0741.png,0.00066769245
-56.431072,7.530711,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0742.png,0.00052262755
-54.74382,0.23036899,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0743.png,0.00042009563
-47.291355,-14.314855,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0744.png,0.00041157386
21.402817,-13.661925,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0745.png,0.0004996137
17.496191,23.808117,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0746.png,0.0006978699
16.636097,23.060665,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0747.png,0.00069961895
-5.306051,-52.03944,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0748.png,0.00049743656
-1.7441578,-50.461594,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0749.png,0.00044410664
-9.778679,-53.527424,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0750.png,0.00051755295
-50.27769,31.093935,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0751.png,0.0005606439
12.215007,-33.908817,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0752.png,0.00066065503
51.991703,-11.887776,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0753.png,0.00065398944
2.9496434,-47.777348,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0754.png,0.00045439752
19.970171,-26.560226,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0755.png,0.00052995875
13.85157,19.725533,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0756.png,0.0005900948
-40.717907,-28.718288,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0757.png,0.0005481873
15.774493,1.8329377,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0758.png,0.0006361105
-46.854164,-14.523391,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0759.png,0.0005183871
16.630219,23.71921,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0760.png,0.0005904045
-57.21047,17.543346,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0761.png,0.00060142303
17.947466,-23.526758,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0762.png,0.0005855861
-2.8333664,-51.58581,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0763.png,0.00043759693
49.53806,8.326816,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0764.png,0.0008030282
49.590355,5.6896515,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0765.png,0.00087994535
15.6665535,3.622867,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0766.png,0.0007331821
21.817322,-11.991605,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0767.png,0.000599531
17.315487,23.6412,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0768.png,0.0007953706
13.752536,10.337789,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0769.png,0.0006737056
20.57771,-21.681074,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0770.png,0.0005957135
-32.133575,36.809456,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0771.png,0.00070361345
-51.212585,17.019806,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0772.png,0.00058690045
-55.145565,19.93466,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0773.png,0.0004515267
-44.663124,-15.823511,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0774.png,0.00043857872
-7.317131,-50.362217,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0775.png,0.0004037074
-38.06849,-29.58594,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0776.png,0.00043226368
51.93851,14.435072,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0777.png,0.00082642934
8.2539215,-36.22555,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0778.png,0.00047437457
28.016188,28.691368,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0779.png,0.0005384682
9.46948,22.124462,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0780.png,0.0006395042
-30.056652,35.39524,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0781.png,0.0009192383
-24.889416,26.42157,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0782.png,0.0015419575
-11.549369,-33.22536,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0783.png,0.0012511618
-48.638325,21.545715,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0784.png,0.0010238587
-45.33181,14.684087,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0785.png,0.0012749741
5.918997,31.62699,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0786.png,0.0023310147
-45.334175,14.831352,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0787.png,0.0016339754
-25.21502,32.191124,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0788.png,0.0015324955
-48.497444,22.49067,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0789.png,0.001301318
-49.270058,30.47723,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0790.png,0.00069443637
-49.267143,-3.7941873,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0791.png,0.0012176002
-48.02025,8.322372,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0792.png,0.0012406836
-33.906948,-20.541311,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0793.png,0.00078474364
-30.064613,-23.434486,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0794.png,0.0014441222
-0.35146067,12.596954,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0795.png,0.0010619728
-2.60494,11.300889,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0796.png,0.0011283034
-49.529636,14.855185,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0797.png,0.0015478454
-1.5646348,11.602768,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0798.png,0.0018622868
-2.3173242,11.584478,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0799.png,0.0012976874
33.407753,35.57347,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0800.png,0.0018844604
-21.898071,29.356684,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0801.png,0.0013445211
-33.96032,32.22999,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0802.png,0.0010819238
-51.11323,18.44704,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0803.png,0.00064075296
-22.928246,-32.21079,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0804.png,0.001755193
-46.806984,-2.318159,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0805.png,0.00062774215
-1.4519938,-35.758427,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0806.png,0.001041853
-51.53293,24.51706,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0807.png,0.0012117493
-39.506554,-14.346853,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0808.png,0.0015780913
-49.27312,7.9393287,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0809.png,0.0015045088
-49.932858,17.86395,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0810.png,0.0011627406
-17.521214,24.707016,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0811.png,0.0016321242
-47.7701,21.460348,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0812.png,0.0010600996
-13.974102,-41.504265,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0813.png,0.0006760987
20.552471,36.61256,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0814.png,0.00085016125
2.668222,11.528727,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0815.png,0.0010361945
-50.620224,-0.45722967,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0816.png,0.0010115829
1.3549274,-1.072953,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0817.png,0.0018326037
-27.507797,-31.569876,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0818.png,0.0011415274
-50.59797,-1.567824,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0819.png,0.0008658203
-31.225073,-27.877823,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0820.png,0.0010621544
-19.49217,28.344727,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0821.png,0.0014279055
-49.67778,16.731354,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0822.png,0.0009372883
-31.608189,36.585793,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0823.png,0.0008949061
-45.39731,-13.758946,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0824.png,0.00078892615
-47.56097,23.354782,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0825.png,0.0008370783
-56.035637,19.15642,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell0826.png,0.0009397687
